"CCAA"	"TMUNI"	"IDENTHOGAR"	"HH4_1_i"	"HH4_3_i"	"NORDEN"	"HH7A_i"	"HH7B_i"	"HH7b"	"HH8_i"	"IN1_01"	"IN1_02"	"IN1_03"	"IN1_04"	"IN1_05"	"IN1_06"	"IN1_07"	"IN1_08"	"IN1_09"	"IN1_98"	"IN1_99"	"IN2"	"IN3"	"FACTORHOGAR"
"12"	"1"	"05965241"	"1"	31	"02"	"1"	"1"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1800	"  "	1909.624115
"12"	"1"	"05971011"	"2"	58	"01"	"1"	"1"	"4"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1400	"  "	677.818747
"12"	"1"	"05971011"	"1"	64	"02"	"6"	"2"	"4"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1400	"  "	677.818747
"12"	"1"	"05971011"	"2"	26	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1400	"  "	677.818747
"12"	"1"	"05971021"	"1"	61	"01"	"1"	"1"	"3"	"5"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"05"	688.474719
"12"	"1"	"05971021"	"2"	52	"02"	"6"	"2"	"3"	"5"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"05"	688.474719
"12"	"1"	"05971021"	"2"	17	"03"	"6"	"3"	"3"	"3"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"05"	688.474719
"12"	"1"	"05971021"	"2"	16	"04"	"6"	"3"	"3"	"3"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"05"	688.474719
"12"	"1"	"05971031"	"1"	59	"01"	"1"	"1"	"4"	"5"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1140.299357
"12"	"1"	"05971031"	"2"	52	"02"	"6"	"2"	"4"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1140.299357
"12"	"1"	"05971031"	"2"	29	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1140.299357
"12"	"1"	"05971031"	"1"	28	"04"	"6"	"3"	"4"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1140.299357
"12"	"1"	"05971041"	"2"	57	"01"	"1"	"1"	"1"	"2"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	420	"  "	386.114979
"12"	"1"	"05971051"	"1"	79	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	400	"  "	573.836777
"12"	"1"	"05971061"	"2"	73	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	800	"  "	640.69406
"12"	"1"	"05971071"	"2"	72	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	300	"  "	640.69406
"12"	"1"	"05971091"	"2"	60	"01"	"1"	"1"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	561.753072
"12"	"1"	"05971091"	"1"	41	"02"	"6"	"3"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	561.753072
"12"	"1"	"05971091"	"1"	68	"03"	"6"	"7"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	561.753072
"12"	"1"	"05971101"	"1"	59	"01"	"1"	"1"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"08"	467.72541
"12"	"1"	"05971101"	"2"	56	"02"	"6"	"2"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"08"	467.72541
"12"	"1"	"05971101"	"2"	84	"03"	"6"	"6"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"08"	467.72541
"12"	"1"	"05971111"	"2"	59	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	500	"  "	841.188931
"12"	"1"	"05971111"	"1"	64	"02"	"6"	"2"	"3"	"5"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	500	"  "	841.188931
"12"	"1"	"05971111"	"2"	21	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	500	"  "	841.188931
"12"	"1"	"05971131"	"1"	42	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	900	"  "	700.826331
"12"	"1"	"05971131"	"2"	42	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	900	"  "	700.826331
"12"	"1"	"05971131"	"2"	1	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	900	"  "	700.826331
"12"	"1"	"05971141"	"1"	51	"01"	"1"	"1"	"3"	"5"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1500	"  "	477.22278
"12"	"1"	"05971141"	"2"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1500	"  "	477.22278
"12"	"1"	"05971141"	"2"	19	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1500	"  "	477.22278
"08"	"3"	"05987051"	"2"	45	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	311.024413
"08"	"3"	"05987051"	"1"	45	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	311.024413
"08"	"3"	"05987061"	"1"	74	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	546	"  "	489.232996
"08"	"3"	"05987081"	"1"	44	"01"	"1"	"1"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	899.79639
"08"	"3"	"05987081"	"2"	42	"02"	"6"	"2"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	899.79639
"08"	"3"	"05987081"	"2"	20	"03"	"6"	"3"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	899.79639
"08"	"3"	"05987081"	"1"	15	"04"	"6"	"3"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	899.79639
"08"	"3"	"05987111"	"1"	43	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	562.671434
"08"	"3"	"05987111"	"2"	42	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	562.671434
"08"	"3"	"05987111"	"2"	9	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	562.671434
"08"	"3"	"05987121"	"1"	66	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1237	"  "	466.086418
"08"	"3"	"05987121"	"2"	66	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1237	"  "	466.086418
"08"	"3"	"05987141"	"2"	62	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"02"	242.007739
"08"	"3"	"05987151"	"1"	42	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2100	"  "	472.142262
"08"	"3"	"05987151"	"2"	15	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2100	"  "	472.142262
"08"	"3"	"05987151"	"1"	12	"03"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2100	"  "	472.142262
"08"	"3"	"05987161"	"1"	36	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	719.887238
"08"	"3"	"05987161"	"2"	37	"02"	"6"	"2"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	719.887238
"08"	"3"	"05987161"	"2"	7	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	719.887238
"08"	"3"	"05987161"	"1"	5	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	719.887238
"08"	"3"	"05987171"	"1"	42	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	440.018208
"08"	"3"	"05987171"	"2"	31	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	440.018208
"08"	"3"	"05987171"	"2"	4	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	440.018208
"08"	"3"	"05987181"	"1"	85	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	690	"  "	466.086418
"08"	"3"	"05987181"	"2"	80	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	690	"  "	466.086418
"08"	"3"	"05987191"	"1"	77	"01"	"1"	"1"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	203.516158
"08"	"3"	"05987191"	"1"	46	"02"	"6"	"3"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	203.516158
"08"	"3"	"05987191"	"2"	67	"03"	"6"	"2"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	203.516158
"08"	"3"	"05987191"	"2"	43	"04"	"6"	"7"	"8"	"5"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	203.516158
"08"	"3"	"05987191"	"1"	26	"05"	"6"	"5"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	203.516158
"08"	"3"	"05987221"	"2"	45	"01"	"1"	"1"	"8"	"5"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	886.487235
"08"	"3"	"05987221"	"2"	75	"02"	"6"	"6"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	886.487235
"08"	"3"	"05987221"	"1"	77	"03"	"6"	"6"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	886.487235
"08"	"3"	"05987221"	"2"	27	"04"	"6"	"3"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	886.487235
"08"	"3"	"05990011"	"1"	42	"01"	"1"	"1"	"6"	"2"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	800	"  "	556.641642
"08"	"3"	"05990011"	"2"	70	"02"	"6"	"6"	"6"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	800	"  "	556.641642
"08"	"3"	"05990021"	"2"	95	"01"	"1"	"1"	"7"	"4"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	269.070941
"08"	"3"	"05990021"	"2"	59	"02"	"6"	"3"	"7"	"6"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	269.070941
"08"	"3"	"05990021"	"1"	60	"03"	"6"	"4"	"7"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	269.070941
"08"	"3"	"05990021"	"1"	23	"04"	"6"	"5"	"7"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	269.070941
"08"	"3"	"05990021"	"1"	19	"05"	"6"	"5"	"7"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	269.070941
"08"	"3"	"05990031"	"1"	72	"01"	"1"	"1"	"1"	"5"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	489.232996
"08"	"3"	"05990041"	"2"	85	"01"	"6"	"6"	"4"	"5"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	396.957666
"08"	"3"	"05990041"	"1"	85	"02"	"6"	"6"	"4"	"4"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	396.957666
"08"	"3"	"05990041"	"2"	58	"03"	"1"	"1"	"4"	"1"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	396.957666
"08"	"3"	"05990051"	"2"	45	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	706.89935
"08"	"3"	"05990051"	"2"	21	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	706.89935
"08"	"3"	"05990051"	"1"	17	"03"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	706.89935
"08"	"3"	"05990061"	"2"	48	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"02"	505.412929
"08"	"3"	"05990061"	"1"	35	"02"	"6"	"9"	"2"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"02"	505.412929
"08"	"3"	"05990071"	"2"	50	"01"	"1"	"1"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	191.870016
"08"	"3"	"05990071"	"1"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	191.870016
"08"	"3"	"05990071"	"2"	19	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	191.870016
"08"	"3"	"05990071"	"2"	14	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	191.870016
"08"	"3"	"05990071"	"1"	21	"05"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	191.870016
"08"	"3"	"05990081"	"1"	82	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	466.086418
"08"	"3"	"05990081"	"2"	69	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	466.086418
"08"	"3"	"05990091"	"2"	51	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1187.820386
"08"	"3"	"05990091"	"1"	23	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1187.820386
"08"	"3"	"05990091"	"1"	18	"03"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1187.820386
"08"	"3"	"05990091"	"2"	13	"04"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1187.820386
"08"	"3"	"05990121"	"2"	64	"01"	"1"	"1"	"6"	"5"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	726.256861
"08"	"3"	"05990121"	"1"	35	"02"	"6"	"3"	"6"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	726.256861
"08"	"3"	"05990121"	"1"	33	"03"	"6"	"3"	"6"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	726.256861
"08"	"3"	"05990131"	"1"	51	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	278.020414
"08"	"3"	"05990131"	"2"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	278.020414
"08"	"3"	"05990131"	"1"	7	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	278.020414
"08"	"3"	"05990141"	"1"	83	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	489.232996
"08"	"3"	"06004011"	"2"	26	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	705.539422
"08"	"3"	"06004011"	"1"	28	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	705.539422
"08"	"3"	"06004011"	"1"	0	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	705.539422
"08"	"3"	"06004021"	"2"	51	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	456.221539
"08"	"3"	"06004021"	"2"	16	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"03"	456.221539
"08"	"3"	"06004031"	"2"	24	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	891.993888
"08"	"3"	"06004031"	"1"	32	"02"	"6"	"9"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	891.993888
"08"	"3"	"06004061"	"2"	61	"01"	"1"	"1"	"3"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	395.78898
"08"	"3"	"06004061"	"1"	65	"02"	"6"	"2"	"3"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	395.78898
"08"	"3"	"06004061"	"2"	22	"03"	"6"	"3"	"3"	"2"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	395.78898
"08"	"3"	"06004081"	"1"	35	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	539.140949
"08"	"3"	"06004081"	"2"	34	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	539.140949
"08"	"3"	"06004081"	"1"	0	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	539.140949
"08"	"3"	"06004101"	"1"	27	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	716.807147
"08"	"3"	"06004101"	"2"	24	"02"	"6"	"9"	"2"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	716.807147
"08"	"3"	"06004111"	"2"	32	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	509.519457
"08"	"3"	"06004111"	"1"	28	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	509.519457
"08"	"3"	"06004111"	"2"	2	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	509.519457
"08"	"3"	"06004141"	"1"	31	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	1604.715525
"08"	"3"	"06004161"	"1"	46	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	454.327477
"08"	"3"	"06004161"	"2"	42	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	454.327477
"08"	"3"	"06004161"	"1"	9	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	454.327477
"08"	"3"	"06004161"	"2"	12	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	454.327477
"08"	"3"	"06004191"	"1"	36	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	837.053025
"08"	"3"	"06004191"	"2"	31	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	837.053025
"08"	"3"	"06004201"	"1"	17	"01"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	1078.366409
"08"	"3"	"06004201"	"2"	14	"02"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	1078.366409
"08"	"3"	"06004201"	"1"	42	"03"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	1078.366409
"08"	"3"	"06004201"	"2"	39	"04"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	1078.366409
"08"	"3"	"06004221"	"1"	28	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	726.759978
"08"	"3"	"06004221"	"2"	24	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	726.759978
"08"	"3"	"06004221"	"2"	5	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	726.759978
"08"	"3"	"06004221"	"1"	0	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	726.759978
"08"	"3"	"06011011"	"1"	56	"01"	"1"	"1"	"6"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	585.69189
"08"	"3"	"06011011"	"2"	83	"02"	"6"	"6"	"6"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	585.69189
"08"	"3"	"06011021"	"2"	64	"01"	"1"	"1"	"2"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	318.281889
"08"	"3"	"06011021"	"1"	64	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	318.281889
"08"	"3"	"06011031"	"2"	84	"01"	"1"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"02"	475.74612
"08"	"3"	"06011041"	"2"	84	"01"	"1"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	475.74612
"08"	"3"	"06011061"	"1"	50	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	382.904005
"08"	"3"	"06011081"	"2"	77	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"02"	475.74612
"08"	"3"	"06011091"	"1"	70	"01"	"1"	"1"	"3"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	555.319563
"08"	"3"	"06011091"	"2"	68	"02"	"6"	"2"	"3"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	555.319563
"08"	"3"	"06011091"	"2"	23	"03"	"6"	"3"	"3"	"3"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	555.319563
