"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO"	"EDAD"	"NORDEN"	"NADULTOS"	"NMENORES"	"A9"	"NORDEN_Pref"	"A7_2a"	"A7_2m"	"A8"	"NORINF"	"A5_otra"	"A10"	"A11"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"CLASE_PR"	"C22_1"	"C22_2"	"C22_3"	"C22_4"	"C22_5"	"C22_6"	"C22_7"	"C22_8"	"C22_9"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"INGRESOS"	"FACTORHOGAR"
04	0002350	1	2	62	02	2	0			02		01	02			3	2													5	2	3	1	1	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2		05	4
04	0002351	1	2	65	02	2	0			01		02	01		09	3	2													1	3	3	2	2	3	2	1	2	3													05	4
04	0002352	1	2	8	02	2	1			01	02	03	01		01	4	3													5	3	3	1	3	3	3	2	3	3													02	4
04	0002353	1	2	60	01	4	2			03	05	06	03		04	1	7													4	2	3	1	2	3	3	3	3	3													04	4
04	0002353	1	1	31	03	4	2	1	03	03	05	01	03			1	7													4	2	3	1	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002353	1	2	2	05	4	2			03	05	03	03		01	7	7													4	2	3	1	2	3	3	3	3	3													04	4
04	0002354	1	1	44	01	2	2			02	04	02	02		06	1	3													5	3	1	1	1	3	3	1	3	3													04	4
04	0002354	1	2	9	03	2	2			02	04	03	02		01	4	3													5	3	1	1	1	3	3	1	3	3													04	4
04	0002355	1	2	70	01	1	0	1	01	01		01	01			3	1													5	3	3	2	1	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002357	1	1	45	01	1	0	1	01	01		01	01			1	1													2	3	3	1	1	3	2	1	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002358	1	1	56	02	2	0	1	02	02		01	02			1	2													5	3	3	1	1	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002359	1	1	34	02	3	0			03		03	03		08	1	4													2	3	3	1	2	3	3	2	3	3													05	4
04	0002360	1	2	76	02	1	0	1	02	02		01	02			3	1													3	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	4
04	0002361	1	2	44	03	2	2			02	05	02	02		08	1	3													3	3	3	3	2	3	2	2	3	3													05	4
04	0002361	1	1	6	05	2	2			02	05	03	02		01	4	3													3	3	3	3	2	3	2	2	3	3													05	4
04	0002362	1	2	38	02	4	0			04		03	04		05	1	7													3	3	3	3	1	3	3	2	1	3													05	4
04	0002362	1	1	67	04	4	0	1	04	04		01	04			3	7													3	3	3	3	1	3	3	2	1	3	1	2	1	2	2	2	2	2	2	2	2	3	05	4
04	0002363	1	1	48	04	2	1			03	03	01	05		05	1	3													6	2	3	3	2	3	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002364	1	2	44	01	2	2	1	01	01	03	01	01			1	3													1	2	3	1	2	3	2	3	3	2	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002364	1	2	7	03	2	2			01	03	03	01		01	4	3													1	2	3	1	2	3	2	3	3	2													04	4
04	0002365	1	2	42	01	2	2			02	06	02	01		06	1	3													6	3	3	2	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002365	1	2	13	04	2	2			02	06	03	01		04	4	3													6	3	3	2	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002366	1	2	53	01	1	0	1	01	01		01	01			1	1													1	2	3	1	1	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002367	1	1	50	02	2	0			01		02	01		04	1	2													3	3	2	2	3	3	3	3	3	2													04	4
04	0002369	1	1	52	02	1	0	1	02	02		01	02			1	1													2	2	2	3	1	3	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002370	1	2	71	03	2	0			02		02	02		04	6	2													5	3	3	2	2	3	3	3	3	2													02	4
04	0002371	1	2	56	02	3	0	1	02	03		03	03		04	1	8							861		562		1		5	1	2	1	2	3	2	2	1	1													05	4
04	0002372	1	2	60	01	1	0	1	01	01		01	01			1	1													3	2	3	1	1	3	3	1	3	2	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002374	1	1	54	01	2	1			01	03	01	01			2	3													5	3	3	2	2	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	02	4
04	0002374	1	2	11	03	2	1			01	03	03	01		03	4	3													5	3	3	2	2	3	3	3	3	3													02	4
04	0002375	1	2	14	05	1	2			04	06	03	04		04	4	5													5	3	2	1	1	3	3	1	2	1													01	4
04	0002376	1	2	34	01	1	2	1	01	01	03	01	01			1	5													1	3	3	1	3	3	3	2	1	2	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002376	1	1	2	03	1	2			01	03	03	01		01	7	5													1	3	3	1	3	3	3	2	1	2													04	4
04	0002377	1	1	60	02	3	0	1	02	02		01	02			1	4													4	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002378	1	2	50	01	5	0			01		01	01			1	3													1	9	9	9	2	9	9	9	9	9	1	2	1	2	2	2	2	2	2	2	2	1	05	4
04	0002378	1	1	27	03	5	0			01		03	01		04	1	3													1	9	9	9	2	9	9	9	9	9													05	4
04	0002378	1	1	22	05	5	0			01		03	01		04	4	3													1	9	9	9	2	9	9	9	9	9													05	4
04	0002379	1	2	66	02	2	0			01		02	01		04	3	2													6	3	3	2	1	3	3	2	3	2													05	4
04	0002380	1	2	44	02	2	0			01		02	01		06	2	2													3	3	3	3	3	3	3	3	3	3													04	4
04	0002381	1	2	53	02	3	0			02		01	02			1	3													2	3	3	3	1	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002382	1	1	50	01	3	0			03		04	03		04	2	8													5	3	3	1	2	3	3	3	3	3													05	4
04	0002382	1	2	65	03	3	0	1	03	03		01	03			3	8													5	3	3	1	2	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	4
04	0002383	1	2	53	02	3	0			01		02	01		08	1	3													2	3	3	3	1	3	3	3	3	3													05	4
04	0002384	1	2	74	01	2	0	1	01	01		01	01			3	2													6	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	4
04	0002385	1	2	62	01	2	0			01		01	01			3	2													2	3	3	2	1	2	9	3	2	2	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002386	1	2	80	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002388	1	2	53	01	2	0	1	01	02		06	02		08	1	6							821		430		1		3	2	3	2	2	3	2	3	3	2													04	4
04	0002389	1	1	58	01	2	0	1	01	01		01	01			1	6													4	3	3	1	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002390	1	1	64	01	2	0	1	01	02		02	01		05	1	2							412		712		1		5	3	3	2	3	3	3	3	3	3													04	4
04	0002391	1	1	70	01	3	0	1	01	01		01	03		04	3	4													5	2	3	3	2	2	2	3	3	2	1	2	1	2	2	2	2	2	2	2	2	3	04	4
04	0002391	1	2	36	03	3	0			01		03	03		05	1	4													5	2	3	3	2	2	2	3	3	2	1	2	1	2	2	2	2	2	2	2	2	3	04	4
04	0002392	1	1	21	02	4	0			02		01	04		06	4	3													1	2	2	2	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002392	1	2	57	04	4	0	1	04	02		06	04		09	1	3							853		223		1		1	2	2	2	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002394	1	1	45	01	2	2	1	01	01	03	01	01			1	3													3	2	3	1	1	9	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002394	1	2	7	03	2	2			01	03	03	01		01	4	3													3	2	3	1	1	9	2	2	2	1													05	4
04	0002395	1	2	64	01	1	0	1	01	01		01	01			1	1													2	2	3	1	2	3	3	1	3	1	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002397	1	1	54	01	1	0	1	01	01		01	01			1	1													4	2	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002399	1	1	81	01	2	0			02		02	02		04	3	2													4	2	1	2	2	3	3	2	1	2													04	4
04	0002400	1	1	75	01	3	0			02		02	02		06	3	4													3	2	3	3	1	3	3	3	3	2													04	4
04	0002400	1	1	47	03	3	0			02		03	02		09	1	4													3	2	3	3	1	3	3	3	3	2													04	4
04	0002401	1	2	44	02	3	0	1	02	03		08	02		06	1	7							471		522		1		5	1	3	3	2	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002402	1	2	19	01	1	0	1	01	01		01	01			2	1													5	2	3	1	3	3	3	2	3	3	2	2	2	2	2	2	2	1	2	2	2		01	4
04	0002403	1	1	13	02	2	1			03	02	05	03		04	4	7													9	2	3	3	3	3	3	3	2	2													02	4
04	0002404	1	1	44	01	1	0	1	01	01		01	01			1	1													5	1	3	1	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002405	1	2	54	02	2	2			01	03	02	01		09	1	3													1	2	3	3	2	3	3	3	1	3													05	4
04	0002405	1	1	12	04	2	2			01	03	03	01		04	4	3													1	2	3	3	2	3	3	3	1	3													05	4
04	0002406	1	2	41	04	3	4	1	04	03	07	02	04		09	1	3							791		450		1		3	3	1	2	1	3	3	2	1	1	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002406	1	1	13	06	3	4			03	07	03	04		04	4	3													3	3	1	2	1	3	3	2	1	1	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002406	1	1	7	08	3	4			03	07	03	04		01	4	3													3	3	1	2	1	3	3	2	1	1	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002407	1	2	61	01	1	0	1	01	01		01	01			5	1													1	1	1	1	1	3	3	1	2	1	2	2	2	1	2	2	2	2	2	2	2		01	4
04	0002409	1	2	81	01	2	0	1	01	01		01	01			3	6													3	3	3	3	1	3	3	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	05	4
04	0002410	1	2	58	01	2	0	1	01	01		01	01			2	2													6	1	1	1	1	3	3	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	99	4
04	0002411	1	2	71	01	1	0	1	01	01		01	01			3	1													6	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2		03	4
04	0002412	1	2	20	02	3	0	1	02	02		01	02			1	3													5	2	3	2	2	2	3	1	2	2	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002413	1	1	41	01	1	0	1	01	01		01	01			1	1													6	3	3	2	1	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	4
04	0002414	1	2	50	02	3	0			01		02	02		05	1	4													4	3	1	2	1	3	3	3	3	2													05	4
04	0002415	1	2	63	01	1	0	1	01	01		01	01			3	1													5	3	3	1	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	4
04	0002417	1	2	64	01	1	2	1	01	01	03	01	01			1	8													6	1	2	1	1	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		01	4
04	0002417	1	2	1	03	1	2			01	03	05	01		01	7	8													6	1	2	1	1	3	3	3	3	2													01	4
04	0002418	1	2	44	02	2	0			01		02	01		06	1	2													1	1	3	2	2	2	2	2	1	1													01	4
04	0002419	1	1	14	06	1	1			05	06	03	05		05	4	5													6	2	3	3	3	3	3	2	2	2													01	4
04	0002421	1	2	33	01	2	2	1	01	01	03	01	01			1	3													6	2	3	3	3	3	3	2	3	2	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002421	1	2	10	03	2	2			01	03	03	01		03	4	3													6	2	3	3	3	3	3	2	3	2													03	4
04	0002422	1	1	40	01	1	0	1	01	01		01	01			1	1													5	3	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		99	4
04	0002423	1	2	31	02	2	0			01		02	01		09	1	2													1	1	1	1	1	1	1	1	2	1													04	4
04	0002424	1	1	34	02	2	0			02		01	01		05	2	6													5	1	3	1	3	3	3	2	2	3	2	1	1	2	2	2	2	2	2	2	2	3	03	4
04	0002426	1	2	74	01	2	0			02		06	01		04	3	6													5	2	2	1	2	2	2	1	1	1													03	4
04	0002427	1	2	50	01	1	0	1	01	01		01	01			1	1													3	1	3	2	2	3	3	1	3	1	1	2	2	2	2	2	2	2	2	2	2		02	4
04	0002428	1	2	78	02	3	0			01		02	01		04	6	4													4	1	1	1	2	3	3	1	2	1													04	4
04	0002429	1	1	67	01	4	0	1	01	03		06	01		09	3	6	1							920		340		1	3	3	3	2	2	3	3	1	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	4
04	0002429	1	1	38	03	4	0			03		01	01		08	1	6													3	3	3	2	2	3	3	1	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	4
04	0002430	1	1	48	01	3	0			02		02	01		05	1	3													6	3	1	1	2	3	3	3	3	3													05	4
04	0002430	1	1	24	03	3	0			02		03	01		05	2	3													6	3	1	1	2	3	3	3	3	3													05	4
04	0002431	1	2	51	02	2	1	1	02	01	03	02	01		06	1	3							812		921		1		6	3	3	3	2	3	3	1	3	1													04	4
04	0002432	1	1	54	01	5	0	1	01	04		06	04		07	1	3							493		841		1		5	3	3	3	1	3	3	2	1	3													05	4
04	0002432	1	2	25	03	5	0			04		07	04		06	1	3													5	3	3	3	1	3	3	2	1	3													05	4
04	0002432	1	1	15	05	5	0			04		07	04		04	4	3													5	3	3	3	1	3	3	2	1	3													05	4
04	0002433	1	2	33	02	2	3	1	02	02	03	01	02			6	3													5	2	2	1	1	3	3	1	3	2	1	2	2	2	2	2	2	1	2	2	2	1	01	4
04	0002433	1	1	7	04	2	3			02	03	03	02		01	4	3													5	2	2	1	1	3	3	1	3	2													01	4
04	0002434	1	2	30	01	1	0	1	01	01		01	01			1	1													2	1	2	1	1	3	3	1	3	1	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002436	1	2	95	01	1	0	1	01	01		01	01			3	1													5	3	3	2	2	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		01	4
04	0002437	1	2	27	02	2	0			01		03	01		09	4	6													5	3	3	2	2	3	3	2	3	2													04	4
04	0002438	1	1	50	02	2	0			01		02	01		05	1	2													3	2	2	1	2	3	3	3	1	1													04	4
04	0002440	1	2	60	01	1	0	1	01	01		01	01			2	1													3	1	3	1	1	3	3	3	1	2	2	1	2	2	2	2	2	2	2	2	2		02	4
04	0002441	1	2	25	02	2	0	1	02	02		01	02			1	6													3	3	2	1	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002443	1	1	77	01	2	0	1	01	01		01	01			3	2													6	3	3	1	2	3	3	2	2	1	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002444	1	2	49	01	4	2	1	01	03	05	06	01		05	1	3							562		572		1		5	2	2	1	1	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002444	1	1	26	03	4	2			03	05	01	01		05	1	3													5	2	2	1	1	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002444	1	1	9	05	4	2			03	05	07	01		01	4	3													5	2	2	1	1	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002445	1	1	63	01	3	0	1	01	01		01	01			2	6													3	2	3	2	2	3	3	3	1	2	1	1	2	2	2	2	2	2	2	2	2	1	05	4
04	0002445	1	2	30	03	3	0			01		03	01		09	1	6													3	2	3	2	2	3	3	3	1	2													05	4
04	0002447	1	1	34	01	1	0	1	01	01		01	01			1	1													5	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002448	1	1	38	02	2	0			01		02	01		05	2	2													3	1	3	3	1	3	3	3	3	3													02	4
04	0002449	1	2	72	02	2	0			01		02	01		03	3	2													4	3	3	3	3	3	3	3	3	3													04	4
04	0002450	1	2	29	02	2	0			01		02	01		05	1	2													4	3	3	1	2	3	3	3	3	3													04	4
04	0002451	1	1	62	02	2	0	1	02	01		02	02		05	1	2							561		512		1		5	2	2	2	2	3	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	1	04	4
04	0002452	1	2	35	02	2	1			02	03	01	01		09	2	3													5	3	3	1	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		01	4
04	0002453	1	1	78	01	2	0			01		01	02		04	3	2													6	3	3	1	2	3	3	3	1	3	2	2	1	2	2	2	2	2	2	2	2		04	4
04	0002454	1	2	19	02	1	0	1	02	02		01	02			4	1													6	1	3	1	2	3	3	2	3	3	2	2	2	2	2	2	2	1	2	2	2		01	4
04	0002455	1	1	48	02	3	0			01		02	01		05	1	3													6	3	3	2	2	3	3	3	3	2													04	4
04	0002456	1	1	39	01	2	1	1	01	02	03	02	01		05	1	3							842		599		1		5	2	3	1	3	3	3	3	1	3													02	4
04	0002456	1	2	2	03	2	1			02	03	03	01		01	7	3													5	2	3	1	3	3	3	3	1	3													02	4
04	0002457	1	2	13	02	2	2			04	02	03	04		05	4	3													2	2	2	1	1	2	1	1	2	1													05	4
04	0002457	1	1	44	04	2	2	1	04	04	02	01	04			1	3													2	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002458	1	2	34	02	3	2			01	05	02	01		06	2	3													6	3	3	2	2	3	3	3	3	3													03	4
04	0002458	1	2	10	04	3	2			01	05	03	01		04	4	3													6	3	3	2	2	3	3	3	3	3													03	4
04	0002459	1	2	31	01	2	0	1	01	02		02	01		09	1	2							861		212		1		2	2	3	1	2	3	3	3	3	3													02	4
04	0002460	1	2	66	01	1	0	1	01	01		01	01			3	1													3	3	3	1	2	3	3	3	2	2	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002462	1	2	42	01	2	0	1	01	01		01	01			1	5													5	3	2	2	1	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2		01	4
04	0002463	1	2	41	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002464	1	2	67	02	2	0	1	02	02		01	02			3	2													3	2	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		05	4
04	0002466	1	2	55	01	2	0	1	01	02		02	01		09	1	2							861		212		1		2	2	3	3	1	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002467	1	2	58	01	3	0	1	01	03		06	03		04	1	6							562		511		1		5	3	3	3	2	3	3	2	3	3													04	4
04	0002467	1	1	26	03	3	0			03		01	03			4	6													5	3	3	3	2	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002468	1	2	49	02	2	1	1	02	02	03	01	02			1	3													5	2	2	1	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002469	1	1	52	01	4	0	1	01	01		01	01			1	3													5	2	3	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2		05	4
04	0002469	1	1	18	03	4	0			01		03	01		06	4	3													5	2	3	2	2	3	2	2	2	2													05	4
04	0002470	1	2	36	01	2	2	1	01	01	03	01	01			1	3													5	3	3	3	3	3	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002470	1	1	11	03	2	2			01	03	03	01		04	4	3													5	3	3	3	3	3	3	1	3	3													04	4
04	0002471	1	1	83	01	2	0			01		01	00	2	02	3	6													4	3	3	1	3	3	3	1	3	3	1	2	1	2	2	2	2	2	2	2	2	1	03	4
04	0002472	1	1	61	01	1	0	1	01	01		01	01			2	1													6	3	3	3	3	3	3	1	3	3	2	1	2	2	2	2	2	2	2	2	2		01	4
04	0002473	1	2	21	02	3	0			03		07	03		09	4	5													5	1	1	1	1	2	1	1	1	1													03	4
04	0002474	1	2	74	01	2	0			01	03	01	01			3	2													6	2	3	1	1	3	3	1	1	2	2	2	1	2	2	2	2	2	2	2	2		04	4
04	0002475	1	2	42	01	1	0	1	01	01		01	01			2	1													5	3	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2		03	4
04	0002477	1	1	34	01	1	0	1	01	01		01	01			1	1													4	3	2	2	2	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		03	4
04	0002478	1	2	21	02	2	0			02		01	01		08	1	2													5	1	3	1	3	3	3	2	3	2	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002479	1	2	70	02	2	0			02		01	01		07	3	2													3	3	3	1	1	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		04	4
04	0002480	1	1	52	02	2	0	1	02	02		01	02			1	2													6	2	3	2	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002481	1	1	79	02	2	0	1	02	02		01	02			3	2													4	3	3	2	2	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		04	4
04	0002482	1	2	59	02	3	0			01		02	01		04	1	8													6	3	3	2	2	3	3	2	3	2													04	4
04	0002483	1	2	48	01	1	0	1	01	01		01	01			1	1													6	3	3	2	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		01	4
04	0002484	1	2	46	02	3	0	1	02	02		01	02			1	7													6	3	3	3	3	3	3	1	3	3	1	2	1	2	2	2	2	2	2	2	2	1	04	4
04	0002485	1	1	57	01	2	1	1	01	01	02	01	01			1	3													2	2	2	1	2	3	1	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002485	1	2	54	03	2	1			01	02	02	01		09	6	3													2	2	2	1	2	3	1	3	3	3													04	4
04	0002487	1	1	44	01	1	0	1	01	01		01	01			1	1													5	1	3	1	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		04	4
04	0002489	1	2	78	01	1	0	1	01	01		01	01			3	1													3	3	3	2	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	4
04	0002491	1	2	91	01	2	0			01		01	02		03	3	6													6	3	3	1	2	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	04	4
04	0002492	1	1	71	01	2	0			02		07	02		05	3	8													5	3	3	3	2	3	3	3	3	2													04	4
